10/24/2005	1141.33	1143.46	1133.92	1141.17	-0.15	-0.01	17275913.00	8118828980.00
10/25/2005	1140.17	1140.17	1121.29	1121.92	-19.25	-1.69	16929914.00	8050067377.00
10/26/2005	1119.43	1119.43	1094.57	1097.16	-24.76	-2.21	19211835.00	8706265866.00
10/27/2005	1093.93	1101.27	1087.48	1097.78	0.62	0.06	17203742.00	8081971104.00
10/28/2005	1097.59	1102.02	1067.41	1080.87	-16.92	-1.54	17973929.00	8018875998.00
10/31/2005	1079.04	1096.15	1078.29	1092.82	11.95	1.11	14835142.00	6516479252.00
11/01/2005	1091.68	1094.15	1074.30	1089.95	-2.87	-0.26	13985501.00	6325525521.00
11/02/2005	1090.00	1108.88	1090.00	1104.79	14.84	1.36	18764779.00	8157757354.00
11/03/2005	1104.59	1111.44	1090.82	1095.27	-9.52	-0.86	16862694.00	7510888302.00
11/04/2005	1094.26	1100.43	1087.85	1100.05	4.77	0.44	12783138.00	5950850807.00
11/07/2005	1099.53	1100.95	1089.83	1100.65	0.61	0.06	12082279.00	5464935472.00
11/08/2005	1099.94	1111.12	1092.54	1110.15	9.50	0.86	15311164.00	6723296311.00
11/09/2005	1110.55	1117.06	1107.64	1108.15	-1.99	-0.18	16725453.00	7503735562.00
11/10/2005	1106.94	1106.94	1086.10	1088.30	-19.85	-1.79	16155985.00	7112323820.00
11/11/2005	1085.69	1094.31	1078.58	1090.20	1.89	0.17	12560032.00	5378455751.00
11/14/2005	1089.56	1089.71	1083.02	1088.65	-1.54	-0.14	9202688.00	3894572787.00
11/15/2005	1088.51	1099.03	1082.51	1087.51	-1.15	-0.11	12215753.00	5351842101.00
11/16/2005	1086.83	1096.30	1075.43	1095.89	8.38	0.77	12608646.00	5363158690.00
11/17/2005	1094.88	1098.68	1090.36	1095.31	-0.58	-0.05	11961802.00	5135462838.00
11/18/2005	1095.52	1122.61	1093.53	1117.00	21.69	1.98	22480629.00	9760979074.00
11/21/2005	1117.78	1122.88	1114.24	1119.94	2.94	0.26	15543906.00	6496171929.00
11/22/2005	1119.69	1119.69	1098.50	1098.66	-21.28	-1.90	14646805.00	5958941132.00
11/23/2005	1096.56	1106.48	1093.95	1105.75	7.09	0.65	12601919.00	4988739517.00
11/24/2005	1105.34	1117.94	1103.76	1113.37	7.63	0.69	17140958.00	7054042652.00
11/25/2005	1113.28	1115.08	1107.21	1114.92	1.54	0.14	15509150.00	6192051319.00
11/28/2005	1113.83	1119.35	1106.94	1110.82	-4.09	-0.37	12852408.00	5410846132.00
11/29/2005	1109.57	1110.31	1095.34	1096.99	-13.84	-1.25	11879938.00	4850380689.00
11/30/2005	1095.30	1099.58	1090.72	1099.26	2.28	0.21	10875975.00	4617599443.00
12/01/2005	1098.78	1104.56	1094.44	1098.75	-0.51	-0.05	8932119.00	4050471415.00
12/02/2005	1099.76	1102.76	1089.56	1094.29	-4.46	-0.41	10636974.00	4672796743.00
12/05/2005	1093.10	1093.10	1077.41	1079.20	-15.09	-1.38	11224965.00	4817780008.00
12/06/2005	1077.58	1089.59	1074.01	1087.79	8.60	0.80	11052745.00	4877157993.00
12/07/2005	1087.74	1100.05	1086.73	1099.62	11.82	1.09	10389383.00	4594163246.00
12/08/2005	1100.69	1106.34	1092.99	1098.32	-1.29	-0.12	10398709.00	4671671004.00
12/09/2005	1097.52	1114.58	1094.74	1113.48	15.15	1.38	13487010.00	6071547008.00
12/12/2005	1115.75	1118.53	1109.08	1116.37	2.89	0.26	11944637.00	5462027464.00
12/13/2005	1115.77	1119.42	1106.75	1117.85	1.48	0.13	11376092.00	5192940033.00
12/14/2005	1117.47	1127.63	1110.21	1125.39	7.54	0.67	15022124.00	7022886804.00
12/15/2005	1125.67	1134.85	1121.56	1123.56	-1.83	-0.16	16824259.00	7606543982.00
12/16/2005	1122.73	1127.94	1118.94	1127.51	3.95	0.35	12610777.00	5810025347.00
12/19/2005	1127.84	1134.50	1123.50	1131.75	4.24	0.38	12228678.00	5214816908.00
12/20/2005	1131.80	1136.39	1126.99	1136.34	4.59	0.41	11712710.00	5224166565.00
12/21/2005	1135.98	1142.39	1128.94	1130.76	-5.58	-0.49	12292322.00	5550112818.00
12/22/2005	1129.56	1136.00	1125.95	1135.24	4.48	0.40	11121539.00	5187955174.00
12/23/2005	1135.71	1144.94	1135.07	1144.87	9.63	0.85	14472553.00	6620143423.00
12/26/2005	1145.77	1159.78	1145.34	1156.82	11.95	1.04	18653133.00	8583105005.00
12/27/2005	1157.49	1158.16	1149.85	1154.29	-2.54	-0.22	15673883.00	7091742297.00
12/28/2005	1155.12	1157.20	1149.27	1157.03	2.75	0.24	14680286.00	6585027609.00
12/29/2005	1157.51	1169.87	1157.51	1169.86	12.83	1.11	21803399.00	10681224358.00
12/30/2005	1171.58	1173.06	1158.97	1161.06	-8.81	-0.75	20027934.00	10196713857.00
01/04/2006	1163.88	1181.00	1161.91	1180.96	19.91	1.71	23258542.00	11970425035.00
01/05/2006	1183.31	1197.84	1180.45	1197.27	16.31	1.38	29484479.00	14767201450.00
01/06/2006	1198.81	1215.54	1191.61	1209.42	12.15	1.02	34342856.00	17130467164.00
01/09/2006	1210.32	1217.31	1205.25	1215.67	6.25	0.52	28706657.00	14206400301.00
01/10/2006	1215.85	1220.76	1203.65	1220.62	4.95	0.41	26794547.00	13496372593.00
01/11/2006	1219.81	1223.56	1204.04	1211.05	-9.57	-0.78	30631464.00	15064367454.00
01/12/2006	1208.77	1227.30	1205.28	1226.70	15.65	1.29	27018916.00	12903535168.00
01/13/2006	1228.16	1231.22	1214.88	1221.46	-5.25	-0.43	27708578.00	13205628847.00
01/16/2006	1221.11	1221.39	1202.59	1202.87	-18.59	-1.52	25274318.00	11984845886.00
01/17/2006	1200.26	1209.02	1198.84	1208.44	5.57	0.46	19726462.00	9452655613.00
01/18/2006	1207.53	1234.53	1206.36	1233.35	24.91	2.06	26667854.00	12458427121.00
01/19/2006	1235.08	1251.96	1230.85	1251.58	18.23	1.48	33617749.00	15371377884.00
01/20/2006	1251.41	1258.70	1247.21	1255.31	3.73	0.30	33203923.00	16220854863.00
01/23/2006	1254.78	1257.35	1244.27	1255.77	0.47	0.04	29028660.00	14114136663.00
01/24/2006	1256.01	1262.09	1247.01	1252.06	-3.71	-0.30	29671421.00	15779296153.00
01/25/2006	1251.27	1260.17	1245.92	1258.05	5.98	0.48	26558660.00	13682169574.00
02/06/2006	1263.00	1287.67	1263.00	1287.63	29.58	2.35	29177507.00	14910754726.00
02/07/2006	1289.45	1297.40	1270.40	1282.10	-5.53	-0.43	38404741.00	19670593251.00
02/08/2006	1282.12	1291.74	1276.02	1290.06	7.96	0.62	32857299.00	16340287449.00
